0.400,0.000,0.030
0.405,0.000,0.030
0.410,0.000,0.030
0.415,0.000,0.030
0.420,0.000,0.030
0.425,0.000,0.030
0.430,0.000,0.030
0.435,0.000,0.030
0.440,0.000,0.030
0.445,0.000,0.030
0.450,0.000,0.030
0.455,0.000,0.030
0.460,0.000,0.030
0.465,0.000,0.030
0.470,0.000,0.030
0.475,0.000,0.030
0.480,0.000,0.030
0.485,0.000,0.030
0.490,0.000,0.030
0.495,0.000,0.030
0.500,0.000,0.030
0.505,0.000,0.030
0.510,0.000,0.030
0.515,0.000,0.030
0.520,0.000,0.030
0.525,0.000,0.030
0.530,0.000,0.030
0.535,0.000,0.030
0.540,0.000,0.030
0.545,0.000,0.030
0.550,0.000,0.030
0.555,0.000,0.030
0.560,0.000,0.030
0.565,0.000,0.030
0.570,0.000,0.030
0.575,0.000,0.030
0.580,0.000,0.030
0.585,0.000,0.030
0.590,0.000,0.030
0.595,0.000,0.030
0.600,0.000,0.030
0.605,0.000,0.030
0.610,0.000,0.030
0.615,0.000,0.030
0.620,0.000,0.030
0.625,0.000,0.030
0.630,0.000,0.030
0.635,0.000,0.030
0.640,0.000,0.030
0.645,0.000,0.030
0.650,0.000,0.030
0.655,0.000,0.030
0.660,0.000,0.030
0.665,0.000,0.030
0.670,0.000,0.030
0.675,0.000,0.030
0.680,0.000,0.030
0.685,0.000,0.030
0.690,0.000,0.030
0.695,0.000,0.030
0.700,0.000,0.030
0.705,0.000,0.030
0.710,0.000,0.030
0.715,0.000,0.030
0.720,0.000,0.030
0.725,0.000,0.030
0.730,0.000,0.030
0.735,0.000,0.030
0.740,0.000,0.030
0.745,0.000,0.030
0.750,0.000,0.030
0.755,0.000,0.030
0.760,0.000,0.030
0.765,0.000,0.030
0.770,0.000,0.030
0.775,0.000,0.030
0.780,0.000,0.030
0.785,0.000,0.030
0.790,0.000,0.030
0.795,0.000,0.030
0.800,0.000,0.030
0.805,0.000,0.030
0.810,0.000,0.030
0.815,0.000,0.030
0.820,0.000,0.030
0.825,0.000,0.030
0.830,0.000,0.030
0.835,0.000,0.030
0.840,0.001,0.030
0.845,0.001,0.030
0.850,0.001,0.030
0.855,0.002,0.030
0.860,0.003,0.030
0.865,0.004,0.030
0.870,0.005,0.030
0.875,0.006,0.030
0.880,0.008,0.030
0.885,0.011,0.030
0.890,0.014,0.030
0.895,0.018,0.030
0.900,0.023,0.030
0.905,0.029,0.030
0.910,0.036,0.030
0.915,0.044,0.030
0.920,0.054,0.030
0.925,0.066,0.030
0.930,0.080,0.030
0.935,0.095,0.030
0.940,0.112,0.030
0.945,0.132,0.030
0.950,0.154,0.030
0.955,0.178,0.030
0.960,0.204,0.030
0.965,0.232,0.030
0.970,0.262,0.030
0.975,0.294,0.030
0.980,0.327,0.030
0.985,0.361,0.030
0.990,0.396,0.030
0.995,0.432,0.030
1.000,0.468,0.030
1.005,0.504,0.030
1.010,0.539,0.030
1.015,0.573,0.030
1.020,0.606,0.030
1.025,0.638,0.030
1.030,0.668,0.030
1.035,0.696,0.030
1.040,0.722,0.030
1.045,0.746,0.030
1.050,0.768,0.030
1.055,0.788,0.030
1.060,0.805,0.030
1.065,0.820,0.030
1.070,0.834,0.030
1.075,0.846,0.030
1.080,0.856,0.030
1.085,0.864,0.030
1.090,0.871,0.030
1.095,0.877,0.030
1.100,0.882,0.030
1.105,0.886,0.030
1.110,0.889,0.030
1.115,0.892,0.030
1.120,0.894,0.030
1.125,0.895,0.030
1.130,0.896,0.030
1.135,0.897,0.030
1.140,0.898,0.030
1.145,0.899,0.030
1.150,0.899,0.030
1.155,0.899,0.030
1.160,0.899,0.030
1.165,0.900,0.030
1.170,0.900,0.030
1.175,0.900,0.030
1.180,0.900,0.030
1.185,0.900,0.030
1.190,0.900,0.030
1.195,0.900,0.030
1.200,0.900,0.030
1.205,0.900,0.030
1.210,0.900,0.030
1.215,0.900,0.030
1.220,0.900,0.030
1.225,0.900,0.030
1.230,0.900,0.030
1.235,0.900,0.030
1.240,0.900,0.030
1.245,0.900,0.030
1.250,0.900,0.030
1.255,0.900,0.030
1.260,0.900,0.030
1.265,0.900,0.030
1.270,0.900,0.030
1.275,0.900,0.030
1.280,0.900,0.030
1.285,0.900,0.030
1.290,0.900,0.030
1.295,0.900,0.030
1.300,0.900,0.030
1.305,0.900,0.030
1.310,0.900,0.030
1.315,0.900,0.030
1.320,0.900,0.030
1.325,0.900,0.030
1.330,0.900,0.030
1.335,0.900,0.030
1.340,0.900,0.030
1.345,0.900,0.030
1.350,0.900,0.030
1.355,0.900,0.030
1.360,0.900,0.030
1.365,0.900,0.030
1.370,0.900,0.030
1.375,0.900,0.030
1.380,0.900,0.030
1.385,0.900,0.030
1.390,0.900,0.030
1.395,0.900,0.030
1.400,0.900,0.030
1.405,0.900,0.030
1.410,0.900,0.030
1.415,0.900,0.030
1.420,0.900,0.030
1.425,0.900,0.030
1.430,0.900,0.030
1.435,0.900,0.030
1.440,0.900,0.030
1.445,0.900,0.030
1.450,0.900,0.030
1.455,0.900,0.030
1.460,0.900,0.030
1.465,0.900,0.030
1.470,0.900,0.030
1.475,0.900,0.030
1.480,0.900,0.030
1.485,0.900,0.030
1.490,0.900,0.030
1.495,0.900,0.030
1.500,0.900,0.030
1.505,0.900,0.030
1.510,0.900,0.030
1.515,0.900,0.030
1.520,0.900,0.030
1.525,0.900,0.030
1.530,0.900,0.030
1.535,0.900,0.030
1.540,0.900,0.030
1.545,0.900,0.030
1.550,0.900,0.030
1.555,0.900,0.030
1.560,0.900,0.030
1.565,0.900,0.030
1.570,0.900,0.030
1.575,0.900,0.030
1.580,0.900,0.030
1.585,0.900,0.030
1.590,0.900,0.030
1.595,0.900,0.030
1.600,0.900,0.030
1.605,0.900,0.030
1.610,0.900,0.030
1.615,0.900,0.030
1.620,0.900,0.030
1.625,0.900,0.030
1.630,0.900,0.030
1.635,0.900,0.030
1.640,0.900,0.030
1.645,0.900,0.030
1.650,0.900,0.030
1.655,0.900,0.030
1.660,0.900,0.030
1.665,0.900,0.030
1.670,0.900,0.030
1.675,0.900,0.030
1.680,0.900,0.030
1.685,0.900,0.030
1.690,0.900,0.030
1.695,0.900,0.030
1.700,0.900,0.030
1.705,0.900,0.030
1.710,0.900,0.030
1.715,0.900,0.030
1.720,0.900,0.030
1.725,0.900,0.030
1.730,0.900,0.030
1.735,0.900,0.030
1.740,0.900,0.030
1.745,0.900,0.030
1.750,0.900,0.030
1.755,0.900,0.030
1.760,0.900,0.030
1.765,0.900,0.030
1.770,0.900,0.030
1.775,0.900,0.030
1.780,0.900,0.030
1.785,0.900,0.030
1.790,0.900,0.030
1.795,0.900,0.030
1.800,0.900,0.030
1.805,0.900,0.030
1.810,0.900,0.030
1.815,0.900,0.030
1.820,0.900,0.030
1.825,0.900,0.030
1.830,0.900,0.030
1.835,0.900,0.030
1.840,0.900,0.030
1.845,0.900,0.030
1.850,0.900,0.030
1.855,0.900,0.030
1.860,0.900,0.030
1.865,0.900,0.030
1.870,0.900,0.030
1.875,0.900,0.030
1.880,0.900,0.030
1.885,0.900,0.030
1.890,0.900,0.030
1.895,0.900,0.030
1.900,0.900,0.030
1.905,0.900,0.030
1.910,0.900,0.030
1.915,0.900,0.030
1.920,0.900,0.030
1.925,0.900,0.030
1.930,0.900,0.030
1.935,0.900,0.030
1.940,0.900,0.030
1.945,0.900,0.030
1.950,0.900,0.030
1.955,0.900,0.030
1.960,0.900,0.030
1.965,0.900,0.030
1.970,0.900,0.030
1.975,0.900,0.030
1.980,0.900,0.030
1.985,0.900,0.030
1.990,0.900,0.030
1.995,0.900,0.030
2.000,0.900,0.030
2.005,0.900,0.030
2.010,0.900,0.030
2.015,0.900,0.030
2.020,0.900,0.030
2.025,0.900,0.030
2.030,0.900,0.030
2.035,0.900,0.030
2.040,0.900,0.030
2.045,0.900,0.030
2.050,0.900,0.030
2.055,0.900,0.030
2.060,0.900,0.030
2.065,0.900,0.030
2.070,0.900,0.030
2.075,0.900,0.030
2.080,0.900,0.030
2.085,0.900,0.030
2.090,0.900,0.030
2.095,0.900,0.030
2.100,0.900,0.030
2.105,0.900,0.030
2.110,0.900,0.030
2.115,0.900,0.030
2.120,0.900,0.030
2.125,0.900,0.030
2.130,0.900,0.030
2.135,0.900,0.030
2.140,0.900,0.030
2.145,0.900,0.030
2.150,0.900,0.030
2.155,0.900,0.030
2.160,0.900,0.030
2.165,0.900,0.030
2.170,0.900,0.030
2.175,0.900,0.030
2.180,0.900,0.030
2.185,0.900,0.030
2.190,0.900,0.030
2.195,0.900,0.030
2.200,0.900,0.030
2.205,0.900,0.030
2.210,0.900,0.030
2.215,0.900,0.030
2.220,0.900,0.030
2.225,0.900,0.030
2.230,0.900,0.030
2.235,0.900,0.030
2.240,0.900,0.030
2.245,0.900,0.030
2.250,0.900,0.030
2.255,0.900,0.030
2.260,0.900,0.030
2.265,0.900,0.030
2.270,0.900,0.030
2.275,0.900,0.030
2.280,0.900,0.030
2.285,0.900,0.030
2.290,0.900,0.030
2.295,0.900,0.030
2.300,0.900,0.030
2.305,0.900,0.030
2.310,0.900,0.030
2.315,0.900,0.030
2.320,0.900,0.030
2.325,0.900,0.030
2.330,0.900,0.030
2.335,0.900,0.030
2.340,0.900,0.030
2.345,0.900,0.030
2.350,0.900,0.030
2.355,0.900,0.030
2.360,0.900,0.030
2.365,0.900,0.030
2.370,0.900,0.030
2.375,0.900,0.030
2.380,0.900,0.030
2.385,0.900,0.030
2.390,0.900,0.030
2.395,0.900,0.030
2.400,0.900,0.030
2.405,0.900,0.030
2.410,0.900,0.030
2.415,0.900,0.030
2.420,0.900,0.030
2.425,0.900,0.030
2.430,0.900,0.030
2.435,0.900,0.030
2.440,0.900,0.030
2.445,0.900,0.030
2.450,0.900,0.030
2.455,0.900,0.030
2.460,0.900,0.030
2.465,0.900,0.030
2.470,0.900,0.030
2.475,0.900,0.030
2.480,0.900,0.030
2.485,0.900,0.030
2.490,0.900,0.030
2.495,0.900,0.030
2.500,0.900,0.030
2.505,0.900,0.030
2.510,0.900,0.030
2.515,0.900,0.030
2.520,0.900,0.030
2.525,0.900,0.030
2.530,0.900,0.030
2.535,0.900,0.030
2.540,0.900,0.030
2.545,0.900,0.030
2.550,0.900,0.030
2.555,0.900,0.030
2.560,0.900,0.030
2.565,0.900,0.030
2.570,0.900,0.030
2.575,0.900,0.030
2.580,0.900,0.030
2.585,0.900,0.030
2.590,0.900,0.030
2.595,0.900,0.030
2.600,0.900,0.030
2.605,0.900,0.030
2.610,0.900,0.030
2.615,0.900,0.030
2.620,0.900,0.030
2.625,0.900,0.030
2.630,0.900,0.030
2.635,0.900,0.030
2.640,0.900,0.030
2.645,0.900,0.030
2.650,0.900,0.030
2.655,0.900,0.030
2.660,0.900,0.030
2.665,0.900,0.030
2.670,0.900,0.030
2.675,0.900,0.030
2.680,0.900,0.030
2.685,0.900,0.030
2.690,0.900,0.030
2.695,0.900,0.030
2.700,0.900,0.030
2.705,0.900,0.030
2.710,0.900,0.030
2.715,0.900,0.030
2.720,0.900,0.030
2.725,0.900,0.030
2.730,0.900,0.030
2.735,0.900,0.030
2.740,0.900,0.030
2.745,0.900,0.030
2.750,0.900,0.030
2.755,0.900,0.030
2.760,0.900,0.030
2.765,0.900,0.030
2.770,0.900,0.030
2.775,0.900,0.030
2.780,0.900,0.030
2.785,0.900,0.030
2.790,0.900,0.030
2.795,0.900,0.030
2.800,0.900,0.030
2.805,0.900,0.030
2.810,0.900,0.030
2.815,0.900,0.030
2.820,0.900,0.030
2.825,0.900,0.030
2.830,0.900,0.030
2.835,0.900,0.030
2.840,0.900,0.030
2.845,0.900,0.030
2.850,0.900,0.030
2.855,0.900,0.030
2.860,0.900,0.030
2.865,0.900,0.030
2.870,0.900,0.030
2.875,0.900,0.030
2.880,0.900,0.030
2.885,0.900,0.030
2.890,0.900,0.030
2.895,0.900,0.030
2.900,0.900,0.030
2.905,0.900,0.030
2.910,0.900,0.030
2.915,0.900,0.030
2.920,0.900,0.030
2.925,0.900,0.030
2.930,0.900,0.030
2.935,0.900,0.030
2.940,0.900,0.030
2.945,0.900,0.030
2.950,0.900,0.030
2.955,0.900,0.030
2.960,0.900,0.030
2.965,0.900,0.030
2.970,0.900,0.030
2.975,0.900,0.030
2.980,0.900,0.030
2.985,0.900,0.030
2.990,0.900,0.030
2.995,0.900,0.030
3.000,0.900,0.030
3.005,0.900,0.030
3.010,0.900,0.030
3.015,0.900,0.030
3.020,0.900,0.030
3.025,0.900,0.030
3.030,0.900,0.030
3.035,0.900,0.030
3.040,0.900,0.030
3.045,0.900,0.030
3.050,0.900,0.030
3.055,0.900,0.030
3.060,0.900,0.030
3.065,0.900,0.030
3.070,0.900,0.030
3.075,0.900,0.030
3.080,0.900,0.030
3.085,0.900,0.030
3.090,0.900,0.030
3.095,0.900,0.030
3.100,0.900,0.030
3.105,0.900,0.030
3.110,0.900,0.030
3.115,0.900,0.030
3.120,0.900,0.030
3.125,0.900,0.030
3.130,0.900,0.030
3.135,0.900,0.030
3.140,0.900,0.030
3.145,0.900,0.030
3.150,0.900,0.030
3.155,0.900,0.030
3.160,0.900,0.030
3.165,0.900,0.030
3.170,0.900,0.030
3.175,0.900,0.030
3.180,0.900,0.030
3.185,0.900,0.030
3.190,0.900,0.030
3.195,0.900,0.030
3.200,0.900,0.030
3.205,0.900,0.030
3.210,0.900,0.030
3.215,0.900,0.030
3.220,0.900,0.030
3.225,0.900,0.030
3.230,0.900,0.030
3.235,0.900,0.030
3.240,0.900,0.030
3.245,0.900,0.030
3.250,0.900,0.030
3.255,0.900,0.030
3.260,0.900,0.030
3.265,0.900,0.030
3.270,0.900,0.030
3.275,0.900,0.030
3.280,0.900,0.030
3.285,0.900,0.030
3.290,0.900,0.030
3.295,0.900,0.030
3.300,0.900,0.030
3.305,0.900,0.030
3.310,0.900,0.030
3.315,0.900,0.030
3.320,0.900,0.030
3.325,0.900,0.030
3.330,0.900,0.030
3.335,0.900,0.030
3.340,0.900,0.030
3.345,0.900,0.030
3.350,0.900,0.030
3.355,0.900,0.030
3.360,0.900,0.030
3.365,0.900,0.030
3.370,0.900,0.030
3.375,0.900,0.030
3.380,0.900,0.030
3.385,0.900,0.030
3.390,0.900,0.030
3.395,0.900,0.030
3.400,0.900,0.030
3.405,0.900,0.030
3.410,0.900,0.030
3.415,0.900,0.030
3.420,0.900,0.030
3.425,0.900,0.030
3.430,0.900,0.030
3.435,0.900,0.030
3.440,0.900,0.030
3.445,0.900,0.030
3.450,0.900,0.030
3.455,0.900,0.030
3.460,0.900,0.030
3.465,0.900,0.030
3.470,0.900,0.030
3.475,0.900,0.030
3.480,0.900,0.030
3.485,0.900,0.030
3.490,0.900,0.030
3.495,0.900,0.030
3.500,0.900,0.030
3.505,0.900,0.030
3.510,0.900,0.030
3.515,0.900,0.030
3.520,0.900,0.030
3.525,0.900,0.030
3.530,0.900,0.030
3.535,0.900,0.030
3.540,0.900,0.030
3.545,0.900,0.030
3.550,0.900,0.030
3.555,0.900,0.030
3.560,0.900,0.030
3.565,0.900,0.030
3.570,0.900,0.030
3.575,0.900,0.030
3.580,0.900,0.030
3.585,0.900,0.030
3.590,0.900,0.030
3.595,0.900,0.030
3.600,0.900,0.030
3.605,0.900,0.030
3.610,0.900,0.030
3.615,0.900,0.030
3.620,0.900,0.030
3.625,0.900,0.030
3.630,0.900,0.030
3.635,0.900,0.030
3.640,0.900,0.030
3.645,0.900,0.030
3.650,0.900,0.030
3.655,0.900,0.030
3.660,0.900,0.030
3.665,0.900,0.030
3.670,0.900,0.030
3.675,0.900,0.030
3.680,0.900,0.030
3.685,0.900,0.030
3.690,0.900,0.030
3.695,0.900,0.030
3.700,0.900,0.030
3.705,0.900,0.030
3.710,0.900,0.030
3.715,0.900,0.030
3.720,0.900,0.030
3.725,0.900,0.030
3.730,0.900,0.030
3.735,0.900,0.030
3.740,0.900,0.030
3.745,0.900,0.030
3.750,0.900,0.030
3.755,0.900,0.030
3.760,0.900,0.030
3.765,0.900,0.030
3.770,0.900,0.030
3.775,0.900,0.030
3.780,0.900,0.030
3.785,0.900,0.030
3.790,0.900,0.030
3.795,0.900,0.030
3.800,0.900,0.030
3.805,0.900,0.030
3.810,0.900,0.030
3.815,0.900,0.030
3.820,0.900,0.030
3.825,0.900,0.030
3.830,0.900,0.030
3.835,0.900,0.030
3.840,0.900,0.030
3.845,0.900,0.030
3.850,0.900,0.030
3.855,0.900,0.030
3.860,0.900,0.030
3.865,0.900,0.030
3.870,0.900,0.030
3.875,0.900,0.030
3.880,0.900,0.030
3.885,0.900,0.030
3.890,0.900,0.030
3.895,0.900,0.030
3.900,0.900,0.030
3.905,0.900,0.030
3.910,0.900,0.030
3.915,0.900,0.030
3.920,0.900,0.030
3.925,0.900,0.030
3.930,0.900,0.030
3.935,0.900,0.030
3.940,0.900,0.030
3.945,0.900,0.030
3.950,0.900,0.030
3.955,0.900,0.030
3.960,0.900,0.030
3.965,0.900,0.030
3.970,0.900,0.030
3.975,0.900,0.030
3.980,0.900,0.030
3.985,0.900,0.030
3.990,0.900,0.030
3.995,0.900,0.030
4.000,0.900,0.030
4.005,0.900,0.030
4.010,0.900,0.030
4.015,0.900,0.030
4.020,0.900,0.030
4.025,0.900,0.030
4.030,0.900,0.030
4.035,0.900,0.030
4.040,0.900,0.030
4.045,0.900,0.030
4.050,0.900,0.030
4.055,0.900,0.030
4.060,0.900,0.030
4.065,0.900,0.030
4.070,0.900,0.030
4.075,0.900,0.030
4.080,0.900,0.030
4.085,0.900,0.030
4.090,0.900,0.030
4.095,0.900,0.030
4.100,0.900,0.030
4.105,0.900,0.030
4.110,0.900,0.030
4.115,0.900,0.030
4.120,0.900,0.030
4.125,0.900,0.030
4.130,0.900,0.030
4.135,0.900,0.030
4.140,0.900,0.030
4.145,0.900,0.030
4.150,0.900,0.030
4.155,0.900,0.030
4.160,0.900,0.030
4.165,0.900,0.030
4.170,0.900,0.030
4.175,0.900,0.030
4.180,0.900,0.030
4.185,0.900,0.030
4.190,0.900,0.030
4.195,0.900,0.030
4.200,0.900,0.030
4.205,0.900,0.030
4.210,0.900,0.030
4.215,0.900,0.030
4.220,0.900,0.030
4.225,0.900,0.030
4.230,0.900,0.030
4.235,0.900,0.030
4.240,0.900,0.030
4.245,0.900,0.030
4.250,0.900,0.030
4.255,0.900,0.030
4.260,0.900,0.030
4.265,0.900,0.030
4.270,0.900,0.030
4.275,0.900,0.030
4.280,0.900,0.030
4.285,0.900,0.030
4.290,0.900,0.030
4.295,0.900,0.030
4.300,0.900,0.030
4.305,0.900,0.030
4.310,0.900,0.030
4.315,0.900,0.030
4.320,0.900,0.030
4.325,0.900,0.030
4.330,0.900,0.030
4.335,0.900,0.030
4.340,0.900,0.030
4.345,0.900,0.030
4.350,0.900,0.030
4.355,0.900,0.030
4.360,0.900,0.030
4.365,0.900,0.030
4.370,0.900,0.030
4.375,0.900,0.030
4.380,0.900,0.030
4.385,0.900,0.030
4.390,0.900,0.030
4.395,0.900,0.030
4.400,0.900,0.030
4.405,0.900,0.030
4.410,0.900,0.030
4.415,0.900,0.030
4.420,0.900,0.030
4.425,0.900,0.030
4.430,0.900,0.030
4.435,0.900,0.030
4.440,0.900,0.030
4.445,0.900,0.030
4.450,0.900,0.030
4.455,0.900,0.030
4.460,0.900,0.030
4.465,0.900,0.030
4.470,0.900,0.030
4.475,0.900,0.030
4.480,0.900,0.030
4.485,0.900,0.030
4.490,0.900,0.030
4.495,0.900,0.030
4.500,0.900,0.030
4.505,0.900,0.030
4.510,0.900,0.030
4.515,0.900,0.030
4.520,0.900,0.030
4.525,0.900,0.030
4.530,0.900,0.030
4.535,0.900,0.030
4.540,0.900,0.030
4.545,0.900,0.030
4.550,0.900,0.030
4.555,0.900,0.030
4.560,0.900,0.030
4.565,0.900,0.030
4.570,0.900,0.030
4.575,0.900,0.030
4.580,0.900,0.030
4.585,0.900,0.030
4.590,0.900,0.030
4.595,0.900,0.030
4.600,0.900,0.030
4.605,0.900,0.030
4.610,0.900,0.030
4.615,0.900,0.030
4.620,0.900,0.030
4.625,0.900,0.030
4.630,0.900,0.030
4.635,0.900,0.030
4.640,0.900,0.030
4.645,0.900,0.030
4.650,0.900,0.030
4.655,0.900,0.030
4.660,0.900,0.030
4.665,0.900,0.030
4.670,0.900,0.030
4.675,0.900,0.030
4.680,0.900,0.030
4.685,0.900,0.030
4.690,0.900,0.030
4.695,0.900,0.030
4.700,0.900,0.030
4.705,0.900,0.030
4.710,0.900,0.030
4.715,0.900,0.030
4.720,0.900,0.030
4.725,0.900,0.030
4.730,0.900,0.030
4.735,0.900,0.030
4.740,0.900,0.030
4.745,0.900,0.030
4.750,0.900,0.030
4.755,0.900,0.030
4.760,0.900,0.030
4.765,0.900,0.030
4.770,0.900,0.030
4.775,0.900,0.030
4.780,0.900,0.030
4.785,0.900,0.030
4.790,0.900,0.030
4.795,0.900,0.030
4.800,0.900,0.030
4.805,0.900,0.030
4.810,0.900,0.030
4.815,0.900,0.030
4.820,0.900,0.030
4.825,0.900,0.030
4.830,0.900,0.030
4.835,0.900,0.030
4.840,0.900,0.030
4.845,0.900,0.030
4.850,0.900,0.030
4.855,0.900,0.030
4.860,0.900,0.030
4.865,0.900,0.030
4.870,0.900,0.030
4.875,0.900,0.030
4.880,0.900,0.030
4.885,0.900,0.030
4.890,0.900,0.030
4.895,0.900,0.030
4.900,0.900,0.030
4.905,0.900,0.030
4.910,0.900,0.030
4.915,0.900,0.030
4.920,0.900,0.030
4.925,0.900,0.030
4.930,0.900,0.030
4.935,0.900,0.030
4.940,0.900,0.030
4.945,0.900,0.030
4.950,0.900,0.030
4.955,0.900,0.030
4.960,0.900,0.030
4.965,0.900,0.030
4.970,0.900,0.030
4.975,0.900,0.030
4.980,0.900,0.030
4.985,0.900,0.030
4.990,0.900,0.030
4.995,0.900,0.030
5.000,0.900,0.030
5.005,0.900,0.030
5.010,0.900,0.030
5.015,0.900,0.030
5.020,0.900,0.030
5.025,0.900,0.030
5.030,0.900,0.030
5.035,0.900,0.030
5.040,0.900,0.030
5.045,0.900,0.030
5.050,0.900,0.030
5.055,0.900,0.030
5.060,0.900,0.030
5.065,0.900,0.030
5.070,0.900,0.030
5.075,0.900,0.030
5.080,0.900,0.030
5.085,0.900,0.030
5.090,0.900,0.030
5.095,0.900,0.030
5.100,0.900,0.030
5.105,0.900,0.030
5.110,0.900,0.030
5.115,0.900,0.030
5.120,0.900,0.030
5.125,0.900,0.030
5.130,0.900,0.030
5.135,0.900,0.030
5.140,0.900,0.030
5.145,0.900,0.030
5.150,0.900,0.030
5.155,0.900,0.030
5.160,0.900,0.030
5.165,0.900,0.030
5.170,0.900,0.030
5.175,0.900,0.030
5.180,0.900,0.030
5.185,0.900,0.030
5.190,0.900,0.030
5.195,0.900,0.030
5.200,0.900,0.030
5.205,0.900,0.030
5.210,0.900,0.030
5.215,0.900,0.030
5.220,0.900,0.030
5.225,0.900,0.030
5.230,0.900,0.030
5.235,0.900,0.030
5.240,0.900,0.030
5.245,0.900,0.030
5.250,0.900,0.030
5.255,0.900,0.030
5.260,0.900,0.030
5.265,0.900,0.030
5.270,0.900,0.030
5.275,0.900,0.030
5.280,0.900,0.030
5.285,0.900,0.030
5.290,0.900,0.030
5.295,0.900,0.030
5.300,0.900,0.030
5.305,0.900,0.030
5.310,0.900,0.030
5.315,0.900,0.030
5.320,0.900,0.030
5.325,0.900,0.030
5.330,0.900,0.030
5.335,0.900,0.030
5.340,0.900,0.030
5.345,0.900,0.030
5.350,0.900,0.030
5.355,0.900,0.030
5.360,0.900,0.030
5.365,0.900,0.030
5.370,0.900,0.030
5.375,0.900,0.030
5.380,0.900,0.030
5.385,0.900,0.030
5.390,0.900,0.030
5.395,0.900,0.030
5.400,0.900,0.030
5.405,0.900,0.030
5.410,0.900,0.030
5.415,0.900,0.030
5.420,0.900,0.030
5.425,0.900,0.030
